wallet,chain,asset,raw_value_in,raw_value_out,value_unit,value_in_usd_est,distinct_senders,distinct_recipients,out_cnt,active_days,hours_of_day_active,night_share,round100_share,pass_through,is_accumulator,informal_score,anomaly_score,is_anomaly,is_sanctioned,hops_to_sanctioned,risk_score,attributability,risk_attribution_score,risk_tags,risk_categories,risk_source_count,is_known_risk,confirmed,label_name,label_tags,campaign_terror_score,is_top_campaign_lead,anchor_exchange,anchor_exchange_addr,anchor_usdt,anchor_links,has_exchange_anchor,actionability,components_bridged,total_bridged_size,is_bridge_wallet,country_codes,country_source,hits_interesting_country,funnel_ratio_recipients,funnel_ratio_out_cnt,is_single_recipient
0x108828aeda605e33435d7abbd987b178434fe7eb,tron,USDT,1493141.7583269998,1982874.0,USDT,1493141.7583269998,932,1,5,8,24,0.23390557939914164,0.004291845493562232,1.3279877740622055,False,0.5486817647936466,-0.04510310145158214,True,False,,56.1,,0,[],[],0,False,False,,,64.3,False,,,0.0,,False,56.1,0,,False,[],,False,932.0,186.4,True
0xb992bb96430d10899fe663a69e18cbe6c40c37dd,tron,USDT,1847277.1100000003,2416400.0,USDT,1847277.1100000003,217,10,24,8,24,0.21963824289405684,0.8888888888888888,1.308087447692133,False,0.7016546680264794,-0.023634606615730913,True,False,,56.1,,0,[],[],0,False,False,,,37.0,False,,,0.0,,False,56.1,0,,False,[],,False,21.7,9.04,False
0xdc0254b78bf8f0412cc5fe01859f4d3a76b27e56,tron,USDT,1278305.1597510006,1302000.0,USDT,1278305.1597510006,938,3,13,8,24,0.17425149700598802,0.008383233532934131,1.018536137531992,False,0.6658093347138344,-0.028044619983616847,True,False,,55.9,,0,[],[],0,False,False,,,67.2,False,,,0.0,,False,55.9,2,153493.0,True,[],,False,312.67,72.15,False
0x5bffa80dc1b70dd2f76465329e551ac6252d60c0,tron,USDT,928798.9109919999,0.0,USDT,928798.9109919999,247,0,0,7,24,0.07238095238095238,0.10285714285714286,0.0,True,0.3454341987466428,-0.07125399875660865,True,False,,55.6,,0,[],[],0,False,False,,,81.6,False,,,0.0,,False,55.6,0,,False,[],,False,247.0,247.0,True
0x71484be4f28364ad4e93698490b00a38178c42a6,tron,USDT,1915427.5011409998,1904136.752095,USDT,1915427.5011409998,624,1,3,8,24,0.11544715447154472,0.22845528455284553,0.9941053634035879,False,0.7084450655186764,-0.01977674068230384,True,False,,55.5,,0,[],[],0,False,False,,,72.7,False,,,0.0,,False,55.5,0,,False,[],,False,624.0,208.0,True
0xb601a8a0e6cf3fc218949187d9c4437ea2bf44cb,tron,USDT,1595796.5200000003,1612643.5,USDT,1595796.5200000003,831,5,11,8,24,0.056422569027611044,0.15966386554621848,1.010557097843527,False,0.7371902814160753,-0.015217437988297777,True,False,,55.4,,0,[],[],0,False,False,,,40.7,False,,,0.0,,False,55.4,0,,False,[],,False,166.2,75.55,False
0xd92243c9c40663eac6ceae6f7c285d02facf9932,tron,USDT,413975.82016500004,394488.470561,USDT,413975.82016500004,556,3,20,8,11,0.9844357976653697,0.07522697795071336,0.9529263578818857,False,0.6919729170553387,-0.019992787307339444,True,False,,55.2,,0,[],[],0,False,False,,,65.9,False,,,0.0,,False,55.2,2,153597.0,True,[],,False,185.33,27.8,False
0x99e9b348e6cdcf5e8c1dc1e573fb250686ec52b5,tron,USDT,479048.9,486052.64,USDT,479048.9,63,4,12,8,16,0.12030075187969924,0.9323308270676691,1.014620094107303,False,0.7896006006951016,-0.006172729807176203,True,False,,55.1,,0,[],[],0,False,False,,,13.3,False,,,0.0,,False,55.1,0,,False,[],,False,15.75,5.25,False
0xaf9e851a2b567c5be778c7e1a3984ea0bbb3e605,tron,USDT,86847.12860099999,0.0,USDT,86847.12860099999,232,0,0,8,2,0.0,0.05737704918032787,0.0,True,0.47388093106535356,-0.049288234196882,True,False,,54.9,,0,[],[],0,False,False,,,74.9,False,,,0.0,,False,54.9,0,,False,[],,False,232.0,232.0,True
0x2246b1948a3e95592f87669a6ec08c21b9e36f43,tron,USDT,1015195.1122629999,975614.0,USDT,1015195.1122629999,126,9,20,8,24,0.05190677966101695,0.9608050847457628,0.9610113250301525,False,0.7113159624097906,-0.013648367358024549,True,False,,54.5,,0,[],[],0,False,False,,,30.6,False,,,0.0,,False,54.5,0,,False,[],,False,14.0,6.3,False
